Series Name,Series Code,Country Name,Country Code,1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,Germany,DEU,435023139818.125,393278179975.235,367503601936.619,402034141715.899,408755272348.338,422690804182.668,470416950525.623,456296418511.91,401294197583.525,384892198622.104,417942851246.149,424787308674.432,423862383224.394,448033746202.417,453090007252.445,490148687542.354,531215357774.69,577153307739.389,616616781772.851,617876267520.902,584599379670.894,609059878379.675,616749357468.152,591360817797.136,602298440253.433,630338527115.851,657583148711.336,679524687019.144,663283970180.042,611976576961.679,608927302684.375,591957413973.554,580489477640.925,635045025322.238,677005715523.042,680585303676.679,565640833340.304,634779862836.507,694174473324.379,633321519093.07,651550893551.941,674155310336.254,662886243094.14,687943337979.339,735273415958.164,755955468517.921,765368453835.566,740245065555.152,766163919102.499,783796697384.953
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,India,IND,38734111839.1517,36740450120.4226,33041458699.5798,39081415065.66,45580679600.9526,54240213360.0141,47930642594.6461,52035763098.9786,49183775116.2423,50665465611.4981,54097861285.7849,56822294609.7312,61350433515.0276,63551268710.4403,71922418006.2974,80771101841.4494,87337128649.6098,103659818625.691,86539479996.8769,97724244494.5811,99975069957.5221,119447114800.637,128740658566.184,129911016230.123,149242036615.205,154882167598.108,182195457301.526,172127852883.526,179987865065.833,193595668315.427,223998855950.279,290690005417.712,337921650857.32,383119254875.3,452653579137.261,429006321805.99,503022579654.458,573844053531.073,596454173470.172,622066327018.113,599008474597.632,645093923794.132,675603792652.357,700429313973.017,776329864199.374,861374733282.329,839070054864.144,772475018096.945,910817250538.083,998511452640.978
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,Indonesia,IDN,18642188905.3927,22222496855.7046,25463373268.032,26991052650.2948,31296760841.5429,36003528897.32,44927880940.2029,55876607140.2234,62804246616.9311,66351320140.2537,482867681379.162,736906501703.139,1076271338013.79,1037486785292.58,839685566414.366,238524999235.49,292823373045.195,595342884270.693,397957410641.402,452654249603.79,626703259293.836,854823641482.124,921506624934.938,441584754279.165,327776658376.031,-211446602696.176,-392712734513.245,-586449622633.128,-757138485977.384,-156316350178.075,-837255381749.581,-387508771552.654,-547265159285.553,-450637373813.531,169597753820.226,139172607567.565,232960154136.222,218835563388.841,236058925889.302,261981110939.67,269439060809.396,284683794412.255,293230988266.33,307850915974.653,325368127740.612,353102313885.58,361434988737.924,336506001511.779,350217518928.079,364315227313.207
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,Italy,ITA,224956107384.24,246215354068.498,192568521853.891,225326506058.133,211579117653.205,210512202290.99,231400676395.51,257174969289.312,235017193576.198,231026915897.558,221780665958.091,243927465260.178,251911954950.169,261059995246.609,279961837701.898,294854260052.644,307792041339.335,322064161661.242,327094228221.435,321254517929.08,284944846491.86,300152351641.825,325178257010.156,324721248650.508,334264501876.64,346285963095.273,363212358900.781,383629393211.484,393348837084.648,410118680621.289,409580012112.89,416200364579.961,414735474710.468,434476815670.781,445030613237.695,429167796489.14,365905146686.328,386589795506.25,384321285450.078,324463286903.437,306965491959.258,310059035800.898,314198517444.531,330778412374.297,344801212945.039,357200574254.219,352865485487.969,315725429084.609,382703393752.969,411025485506.797
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,United States,USA,1054147594000,1003246325000,878676859000,1010230394000,1121565903000,1241352810000,1289183577000,1189863572000,1270429768000,1141150333000,1240092877000,1534521970000,1571395992000,1599858020000,1655843609000,1683808924000,1744807281000,1726887205000,1636159628000,1726239092000,1819100777000,1983454033000,2040271281000,2195163120000,2403303953000,2611439601000,2819082684000,2990989313000,2871575719000,2885142547000,3004344596000,3239430355000,3421131273000,3525722254000,3468630206000,3253096732000,2713216215000,2996951956000,3123365174000,3362707741000,3519603027000,3674285395000,3859763000000,3841496573000,3988769708000,4201320824000,4319748248000,4155383585000,4443912253000,..
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,United Kingdom,GBR,207519621435.244,192108310342.747,167863406801.579,187324305104.315,190383230823.683,193096683222.59,199381551321.772,169151496059.145,153990500651.766,170110564634.524,187816946197.072,203397535061.04,210637647707.967,215683463631.089,236568901602.974,279159696127.308,289825055868.845,272185039442.714,248066168396.85,258172732742.539,267893209324.834,295674078012.042,310770552310.714,317810413020.657,333627171875.827,360912113220.4,375806526693.267,384325595542.544,390194582684.998,402840281519.421,410450293597.011,416371113654.201,428001434609.786,453952031698.518,460675582836.911,429612216494.219,365841477342.306,405225886569.431,406739648457.478,418070939007.538,449090447435.198,506647983485.259,521370952797.846,520291782560.274,525152036129.199,529750472902.322,543407562115.731,464121752847.409,528999571680.298,546448377557.997
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,Mexico,MEX,96232621371.8988,112771933485.167,115365547360.849,115680252524.068,109033257445.141,124347262246.931,143766320255.634,162090385875.786,186738245376.042,141060928285.622,102480218635.063,108048017884.043,120001428620.489,97343022570.7967,102737245338.185,115064513100.549,120181681112.492,133523703645.431,143591139219.226,163862868727.876,159603569066.095,182658783898.56,125554649157.867,145338092480.307,165820578365.539,182873756197.347,188171878192.696,198261343591.336,180914335099.224,179798506254.272,183009408050.841,198689164136.073,203683930836.882,225566218721.278,236952487834.49,249146235592.501,219572462602.2,234473448359.49,249614695818.618,262944809384.705,257389739774.056,261348412635.993,273198811899.513,274667980315.59,271317105588.154,272535738829.509,258063438240.173,204561196083.401,234329539807.717,247137197114.984
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,Japan,JPN,656745964832.039,614379920262.543,582437307637.501,603825386548.214,622177114611.183,668853550404.464,711682653185.08,705051088128.78,725778448614.539,725219727714.29,707201206563.203,745567923613.109,819165958201.418,861596845706.826,918877131080.843,1061844968198.03,1159670344114.65,1244594097946.46,1281759519491.05,1235474095792.19,1197663365290.31,1170699841022.54,1220496789198.53,1307747569906.79,1285931984262.82,1223246035285.81,1167830847059.08,1201854935218.14,1188805720024.96,1115638941342.96,1121443822914.18,1141426027267.78,1166441771687.13,1165728239511.44,1155459652598.74,1121926943660.29,942794855723.923,970212990317.892,999830356600.46,1029498099586.59,1055186909657.38,1082670286199.1,1118582261576.95,1126649965096.25,1150431067614.39,1164191337446.69,1164912302256.86,1102318022339.41,1110039695786.06,..
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,"Korea, Rep.",KOR,16631724583.0046,21782024165.5119,21679827963.8335,26536446074.0436,34823620936.9606,45920660915.9202,53686776598.3075,45237378525.9789,46308140113.1142,50770648649.7238,58819837202.158,64729712705.7903,69423135151.3825,79697212810.7713,91251306736.6834,108838866382.445,127509829533.023,147860664849.944,176826746054.374,178525448489.711,187619584363.804,215760051098.101,235569140460.104,262107266229.504,259282460665.292,187780216282.878,236327125090.891,270315760625.731,274948625633.477,296715709350.82,312986211027.2,325955757708.365,333180746270.966,349843058990.459,367455283636.452,366494674702.683,330257545920.882,386572338511.657,399028782463.98,388521580770.14,392439337581.195,406378952533.135,432832297889.551,459968041585.721,510094040838.698,503381359359.771,493714535774.196,498091026227.559,509758632197.55,507849349007.543
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,734817325009.819,717916526530.466,453005328238.296,319821761737.169,220037372076.665,196273335896.471,182752244656.268,175259059247.589,96042267104.6378,89702886750.9744,157160470260.281,183405534024.129,178637540124.877,204182754922.024,229093595188.575,250857297583.39,295259149833.477,360215609901.732,398038008868.294,234842250634.703,301771673695.28,365143652421.902,385379670230.256,365513925263.69,342176113649.541,301993922757.348,300063647942.783,319296590552.687,314215961559.634,321579431883.147,307599953737.782,351096943958.055,333738762551.657
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,Saudi Arabia,SAU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54345692119.9841,50915350317.508,62422151546.9332,62315686353.5985,73814857371.5715,85464789290.2162,107852521911.727,129904637566.857,162136198456.141,156144648783.618,174965991884.504,196686453811.756,202413915325.521,204303097029.362,216977655585.546,229121018602.524,203642168155.769,197585680721.663,178971348951.236,208774249581.985,186833181320.475,200727528442.857,209155347877.734
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,South Africa,ZAF,22197055505.6895,25757879562.4077,26289066077.3109,23462554635.2449,22176272333.3214,21585559675.6732,23644819135.5602,31102840933.098,34208631155.5524,27368457780.3396,28274996230.9179,28298994912.9731,23194098789.9011,20178891828.1456,19375249687.5559,23534785962.6074,24237806178.109,21479761564.2596,21334044076.486,20026508039.8011,19978074519.251,24168064510.0994,27607036874.2795,27890735231.5641,28711980460.3402,29670972704.8034,28742314119.9853,29751974797.5572,29894363856.3547,32553747888.3847,36278232933.7408,42074280912.3291,44802006987.2717,50521978296.7323,54881773856.4216,59710413480.1884,54681819888.3499,55099591706.2009,61564072364.4535,61123563395.2673,64182455118.7545,62115231092.339,64603151779.9023,59185652510.4503,60947260591.0807,60190666494.1868,60040401962.0074,44806870751.539,47949328983.8118,54737660030.1674
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,Turkiye,TUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,243729641101.685,..,..,..,..,..,..,..
Gross capital formation (constant 2015 US$),NE.GDI.TOTL.KD,European Union,EUU,1502234666231.13,1500231385104.73,1330644148853.14,1445528411385.95,1438610598372.31,1439167821137.14,1546733729546.68,1585152872752.17,1429000624546.25,1412736786919.68,1407472862540.33,1454664360432.78,1493538298137.66,1581110505260.57,1645368741285.77,1794148347893.78,1938920476080.43,2045142870312.4,2047788654089.68,2018765701037.81,1861752752297.29,1973681094145.33,2076660620347.08,2078381393794.94,2166698877823.01,2317383924734.23,2431335598626.12,2569614482448.48,2583198337549.21,2532176971771.19,2568646479523.74,2653887977966.53,2709451180292.26,2906937257299.93,3111082877914.2,3074601153271.9,2571209041849.63,2684394414906.8,2793285832924.47,2595871112828.72,2575182627749.74,2678803196197.87,2814192372086.04,2907060072941.5,3062281548984.5,3184054613706.29,3346023069534.68,3117506399077.73,3318327654271.31,3515158026107.14
Gross capital formation (constant LCU),NE.GDI.TOTL.KN,Argentina,ARG,67207429843,67951586193,69169318343,73972011129,89429531332,75189743279,82867789943,89585889643,76169562291,60979154697,61222771963,58691584656,50413305743,55979326230,63220767064,60995566210,47819572288,39761931717,51667321500,68533326300,78377408200,88280807100,77126135400,87232163300,101706392800,106689372600,88635750100,85260580400,75085968000,46857782400,65690641300,85143879400,97742050100,104453514900,125688977400,134089331600,103152852700,136720979100,158723130700,140969841900,147551759800,138368830900,144673895900,137318686000,158537653500,142926295300,114384028700,105716394300,140751319600,153108076136.221
Gross capital formation (constant LCU),NE.GDI.TOTL.KN,Australia,AUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gross capital formation (constant LCU),NE.GDI.TOTL.KN,Brazil,BRA,294594832514.556,343163948495.117,377889407764.73,380392467218.701,380317131257.952,392301461700.173,393402961643.501,459381228629.133,400191909383.91,364108665272.816,281977710356.206,287831026333.482,375773305199.956,411599637380.318,405535501342.517,385532038363.066,390150064521.13,347604366186.568,378734578300,346259629200,395712662700,447283421200,483482297700,434824107040.236,473550955383.51,498841624364.128,474315781722.303,503518995259.266,502677810804.901,473672611042.678,474153121897.625,524327699369.843,521399454646.288,570420341688.538,678799997487.446,772486737332.526,666967105339.3,847166001061.816,901660693019.265,887497766278.077,941866327816.717,899040623709.234,730326667619.003,634865506849.163,644418475160.886,674960974685.675,704287163758.476,670404071292.534,825656446578.068,780626596171.207
Gross capital formation (constant LCU),NE.GDI.TOTL.KN,Canada,CAN,125894001000,139781123000,139512629000,148821924000,149349962000,149983907000,170641562000,164934566000,179182664000,139493862000,151670205000,169301881000,184023493000,188852546000,204483067000,227457400000,239108095000,220049623000,203676129000,196695775000,203861336000,222118490000,229036216000,230375226000,267147272000,271427392000,286077544000,309901102000,300034772000,306910478000,335974989000,365210255000,405920376000,429051011000,441742831000,449354015000,387213585000,434978464000,469665317000,486444287000,504138859000,508270706000,474155000000,451586412000,484705422000,493549630000,494578710000,447631208000,505308452000,541657625000
Gross capital formation (constant LCU),NE.GDI.TOTL.KN,China,CHN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2943578272900,3326085859300,3493995325000,3791628184000,4031521183200,4324902012500,5237860305900,5920089956900,7328517486400,8735958813800,9668496681600,11156161496700,13109663916900,14931668509000,18047434465400,20913249764100,22759249432400,24466812279200,26759067361600,28758766100800,29782651870900,31938787701600,33957085230100,36252443563800,37696731205800,39321334462500,40843795089700,42322900135700
Gross capital formation (constant LCU),NE.GDI.TOTL.KN,France,FRA,258573143000,266601873000,227322622000,248384408000,251017632000,252455300000,266485819000,274620599000,253777914000,262468953000,246327453000,245456048000,251731964000,269250103000,282924457000,310571303000,336902537000,351290222000,340807352000,331944233000,299440131000,320071717000,332020269000,321487375000,329530112000,363745009000,389906165000,423243654000,426389116000,418021228000,419486909000,447185779000,459889682000,477536881000,506759459000,506017114000,437714378000,452432217000,484029898000,471923273000,473111825000,488434945000,499315000000,503000713000,530243370000,546771050000,567609732000,518479905000,569845771000,595585731000
Gross capital formation (constant LCU),NE.GDI.TOTL.KN,Germany,DEU,392084800000,354460217000,331229682000,362351934000,368409665000,380969710000,423985115000,411258330000,361685025000,346901962000,376690397000,382859282000,382025650000,403811213000,408368403000,441769259000,478782502000,520186212000,555754500000,556889670000,526897330000,548943490000,555873990000,532991390000,542849430000,568121860000,592677340000,612453170000,597815470000,551572300000,548824000000,533529100000,523193090000,572363810000,610182830000,613409100000,509810060000,572124820000,625656970000,570810420000,587240490000,607613770000,597457000000,620040870000,662699300000,681339960000,689823850000,667180230000,690540800000,706433160000
Gross capital formation (constant LCU),NE.GDI.TOTL.KN,India,IND,2246133762720.59,2130524273171,1916025240564.53,2266273362311.81,2643156084347.47,3145309618328.51,2779426956988.05,3017476813484.25,2852094255456.36,2938015292218.9,3137054832432.11,3295040684763.22,3557620751648.72,3685243924193.07,4170674470381.4,4683796537057.66,5064550704391.64,6011079314778.91,5018296240700,5666884164200,5797406198300,6926561231800,7465480066800,7533347373900,8654324608000,8981387448100,10565244654600,9981439189100,10437229651300,11226326002400,12989361812400,16856682770100,19595575917600,22216518016400,26248710468400,24877441048100,29169534189000,33276366540300,34587493899700,36072704740700,34735614038000,37408040963400,39177263059500,40616858263000,45018218727400,49949844695400,48656429437300,44794681912700,52816943024211.9,57902199889171.4
Gross capital formation (constant LCU),NE.GDI.TOTL.KN,Indonesia,IDN,192264059760000,229189151830000,262613555980000,278369100650000,322775524230000,371318232350000,463358505260000,576276926970000,647724335700000,684306668350000,4.98E+15,7.6E+15,1.11E+16,1.07E+16,8.66E+15,2.46E+15,3.02E+15,6.14E+15,4.1042877405539E+15,4.6683972648333E+15,6.4634316017365E+15,8.8161247868611E+15,9.5038520264364E+15,4.5542333047207E+15,3.3804866667622E+15,-2.1807300882498E+15,-4.0501973797254E+15,-6.0482803743904E+15,-7.8086602304755E+15,-1.6121506033773E+15,-8.6349365714515E+15,-3.9965269094431E+15,-5.6441559423854E+15,-4.6475964495731E+15,1.7491268241693E+15,1.4353405962207E+15,2.4026076135077E+15,2.25693528E+15,2.4345664376855E+15,2.7019118959322E+15,2.7788285995831E+15,2.9360533969135E+15,3.0242038924524E+15,3.1749848264331E+15,3.3556465645418E+15,3.6416798865638E+15,3.72761796518225E+15,3.47051573785651E+15,3.61192788732599E+15,3.75732297269889E+15
